Unit=111
Time Max.(hh:mm:ss) 05:00:00 
LocalTime Ch1:260RE  Ch2:260ABS Ch3:260FLO Ch4:300RE Ch5:300ABS Ch6:300FLO Ch7:315RE Ch8:315ABS Ch9:315FLO Ch10:370RE Ch11:370ABS Ch12:370FLO 
11:12:55     1762.6 3877.8 1858.3 677.3 1699.9 724.3 1504.7 3975.3 620.2 3404.8 15901.0 1544.8 
11:12:57     1763.7 3878.1 1866.8 683.9 1699.1 738.1 1493.1 3975.8 617.4 3402.1 15901.1 1534.9 
11:12:59     1758.2 3877.8 1864.3 677.2 1698.4 717.0 1504.3 3976.1 633.9 3394.8 15902.0 1550.5 
11:13:01     1770.9 3877.6 1878.1 676.6 1699.3 728.8 1497.8 3975.3 619.4 3406.9 15902.1 1544.1 
11:13:03     1757.3 3880.2 1866.9 683.8 1699.8 740.4 1509.0 3975.5 615.6 3392.4 15900.9 1546.4 
11:13:05     1762.8 3879.2 1869.2 684.3 1699.0 730.8 1504.0 3976.8 617.6 3401.3 15902.6 1550.2 
11:13:07     1764.2 3878.7 1863.3 684.8 1700.3 740.2 1493.5 3975.3 621.1 3401.3 15900.0 1541.9 
11:13:09     1765.8 3878.4 1854.6 679.1 1698.9 741.6 1508.4 3975.4 615.6 3396.0 15903.3 1552.7 
11:13:11     1767.1 3877.8 1874.2 674.8 1700.6 726.8 1513.0 3976.3 616.2 3410.4 15902.4 1549.3 
11:13:13     1766.5 3879.3 1886.6 682.5 1699.6 720.4 1503.9 3975.3 638.2 3401.3 15900.8 1540.5 
11:13:15     1764.2 3878.9 1866.7 685.0 1699.7 727.3 1513.3 3977.6 613.8 3397.9 15902.9 1564.3 
11:13:17     1751.4 3881.4 1866.1 684.7 1699.2 746.9 1503.4 3976.4 616.3 3411.6 15902.0 1552.7 
11:13:19     1760.2 3878.3 1863.6 690.8 1701.2 740.5 1504.8 3976.9 611.4 3408.7 15903.9 1552.8 
11:13:21     1766.1 3879.8 1851.8 675.0 1699.6 724.9 1500.5 3977.2 617.5 3398.3 15903.6 1545.6 
11:13:23     1753.9 3879.9 1849.0 683.4 1700.1 725.0 1492.2 3976.2 617.9 3404.6 15901.2 1556.3 
11:13:25     1753.4 3880.4 1860.6 687.4 1701.3 724.9 1492.5 3976.2 614.4 3410.3 15903.4 1556.7 
11:13:27     1754.8 3880.2 1864.5 678.9 1699.8 736.3 1505.5 3976.9 629.8 3404.9 15902.9 1544.2 
11:13:29     1759.1 3881.3 1854.9 683.9 1700.6 734.4 1505.8 3977.3 625.8 3408.1 15903.1 1548.4 
11:13:31     1767.0 3881.7 1854.3 679.6 1700.8 731.5 1514.1 3976.7 622.8 3391.3 15900.5 1559.2 
11:13:33     1754.9 3881.6 1863.8 690.5 1699.6 737.5 1500.5 3976.7 616.3 3405.9 15903.4 1556.7 
11:13:35     1757.1 3880.2 1864.5 678.0 1699.7 729.7 1500.1 3978.6 618.6 3407.3 15905.0 1550.2 
11:13:37     1758.5 3879.4 1869.2 681.0 1700.4 727.4 1502.3 3977.9 621.2 3401.7 15905.2 1548.8 
11:13:39     1763.4 3880.8 1872.1 678.3 1700.5 726.3 1509.0 3978.2 627.8 3398.9 15902.9 1549.6 
11:13:41     1751.7 3880.1 1866.2 680.2 1700.2 725.5 1507.0 3977.1 628.4 3403.6 15902.0 1553.1 
11:13:43     1759.5 3882.4 1867.4 667.0 1699.4 719.8 1498.4 3976.9 627.4 3411.2 15902.1 1543.6 
11:13:45     1750.5 3882.1 1865.5 682.8 1701.1 730.8 1499.0 3977.1 619.0 3406.3 15904.5 1551.8 
11:13:47     1752.2 3881.0 1859.0 687.3 1700.1 743.5 1497.2 3976.8 617.6 3409.1 15904.1 1545.8 
11:13:49     1753.8 3882.1 1862.4 701.7 1700.2 725.7 1504.7 3976.1 621.8 3404.0 15904.1 1556.1 
11:13:51     1764.2 3881.4 1863.5 675.1 1701.0 735.1 1507.8 3975.5 623.7 3394.4 15902.3 1541.8 
11:13:53     1755.7 3882.1 1863.6 685.1 1701.0 725.8 1499.6 3977.4 629.6 3402.8 15904.4 1551.2 
11:13:55     1757.7 3882.9 1870.2 673.4 1701.8 723.0 1506.2 3977.9 615.2 3415.0 15903.6 1555.0 
11:13:57     1744.3 3882.8 1855.8 672.4 1702.3 728.9 1501.8 3977.4 629.0 3403.6 15904.7 1546.8 
11:13:59     1759.5 3883.6 1853.7 679.2 1701.3 724.7 1510.0 3976.1 623.2 3404.0 15904.0 1550.4 
11:14:01     1756.2 3884.3 1846.9 676.1 1702.6 721.3 1515.7 3976.9 629.1 3399.8 15903.6 1557.8 
11:14:03     1752.5 3881.9 1867.5 679.3 1701.9 731.1 1509.8 3977.2 620.8 3399.5 15903.7 1545.1 
11:14:05     1756.7 3884.4 1854.3 677.4 1701.3 723.2 1510.8 3976.9 621.4 3397.3 15904.4 1541.6 
11:14:07     1758.4 3885.2 1863.8 678.6 1701.6 742.3 1501.6 3977.7 628.9 3413.6 15902.7 1556.5 
11:14:09     1753.8 3884.0 1863.1 682.1 1701.7 717.3 1504.3 3977.6 618.6 3401.9 15903.1 1549.6 
11:14:11     1746.4 3885.6 1847.4 678.5 1703.1 719.3 1494.2 3976.9 618.2 3406.7 15904.2 1552.2 
11:14:13     1749.9 3884.9 1852.3 680.6 1702.0 738.2 1504.6 3977.3 622.1 3405.6 15903.3 1554.1 
11:14:15     1746.5 3886.5 1859.7 673.7 1702.1 726.0 1508.6 3978.0 616.6 3406.4 15904.9 1551.4 
11:14:17     1747.2 3885.6 1863.3 673.6 1703.0 728.2 1506.9 3976.4 620.3 3394.6 15902.6 1564.4 
11:14:19     1748.3 3885.3 1847.7 678.5 1702.7 717.1 1500.0 3975.9 612.9 3403.8 15901.0 1553.5 
11:14:21     1741.7 3884.8 1841.2 671.5 1702.0 729.6 1509.3 3976.3 624.2 3395.6 15903.2 1550.9 
11:14:23     1747.5 3886.4 1853.7 678.4 1703.0 732.8 1509.3 3976.3 618.8 3400.4 15904.2 1553.4 
11:14:25     1747.4 3886.8 1843.9 670.5 1701.9 721.4 1503.3 3975.8 618.7 3405.4 15901.2 1557.0 
11:14:27     1743.8 3886.8 1852.7 681.0 1702.2 710.6 1503.9 3975.9 627.1 3395.3 15902.0 1538.8 
11:14:29     1747.9 3887.2 1848.7 683.4 1703.9 732.1 1494.6 3975.8 621.8 3407.8 15902.7 1554.3 
11:14:31     1745.6 3885.1 1861.0 682.5 1703.6 711.9 1509.0 3978.4 626.5 3401.4 15904.0 1552.0 
11:14:34     1747.5 3887.0 1849.9 689.9 1704.7 736.0 1501.8 3977.2 631.6 3409.5 15904.4 1546.0 
11:14:35     1748.2 3886.9 1837.5 670.6 1703.9 732.8 1501.8 3977.6 614.7 3406.8 15903.0 1544.8 
11:14:37     1754.3 3887.9 1845.5 677.3 1704.7 736.4 1497.2 3976.3 620.0 3396.5 15902.0 1555.9 
11:14:39     1744.2 3889.7 1851.8 677.0 1703.7 716.0 1498.7 3976.2 621.0 3405.9 15904.6 1556.5 
11:14:41     1754.1 3889.3 1867.1 682.3 1704.2 747.8 1511.3 3978.0 622.0 3401.7 15904.1 1551.8 
11:14:43     1753.6 3887.9 1853.0 676.5 1704.4 745.5 1495.1 3977.0 600.5 3403.6 15905.6 1554.0 
11:14:45     1747.8 3887.9 1839.3 691.5 1706.2 743.3 1504.2 3978.3 612.2 3396.8 15907.2 1553.2 
11:14:47     1758.3 3890.1 1850.8 689.3 1705.6 734.1 1505.7 3978.4 618.6 3398.4 15904.7 1560.7 
11:14:49     1751.5 3890.3 1860.0 681.8 1704.7 731.4 1500.2 3977.7 616.9 3403.6 15903.4 1555.9 
11:14:51     1754.1 3887.9 1854.6 674.9 1705.0 733.5 1504.1 3978.9 630.7 3396.1 15906.7 1558.2 
11:14:53     1749.5 3888.5 1857.5 683.2 1705.2 740.8 1510.6 3978.5 620.2 3402.8 15904.7 1545.6 
11:14:55     1745.8 3890.9 1832.8 681.0 1705.9 744.8 1504.7 3978.2 626.5 3399.3 15905.5 1547.6 
11:14:57     1752.1 3890.9 1850.2 672.6 1705.1 724.5 1499.4 3978.7 613.7 3399.4 15904.9 1556.5 
11:14:59     1750.0 3890.6 1841.7 679.3 1704.5 724.3 1501.3 3978.2 613.3 3407.8 15905.0 1546.8 
11:15:01     1740.5 3888.2 1852.9 674.1 1705.2 728.9 1498.4 3977.7 610.0 3392.8 15903.9 1552.7 
11:15:03     1763.1 3887.7 1862.7 677.3 1705.3 716.8 1501.8 3978.4 619.6 3400.0 15904.7 1537.9 
11:15:05     1750.5 3890.1 1846.2 690.4 1706.0 729.5 1511.5 3977.1 616.0 3401.6 15905.9 1550.7 
11:15:07     1755.4 3890.2 1846.6 681.9 1705.3 729.0 1504.3 3978.7 614.9 3399.4 15905.4 1545.5 
11:15:09     1741.1 3889.5 1851.8 672.0 1705.4 728.0 1504.5 3978.3 641.3 3400.8 15904.7 1552.0 
11:15:11     1747.6 3890.1 1852.2 687.6 1705.0 711.6 1495.7 3977.0 628.1 3408.7 15904.4 1548.2 
11:15:13     1752.1 3888.4 1859.7 686.7 1706.1 725.4 1503.8 3977.4 619.0 3404.7 15905.5 1557.3 
11:15:15     1750.6 3891.1 1850.3 677.6 1705.9 722.8 1505.5 3977.8 626.1 3396.7 15907.0 1561.9 
11:15:17     1753.7 3890.6 1839.8 680.4 1705.3 726.4 1497.5 3977.4 610.4 3398.9 15906.6 1549.8 
11:15:19     1749.5 3888.8 1845.2 681.9 1706.0 737.4 1501.6 3979.8 621.7 3397.8 15905.5 1553.9 
11:15:21     1739.2 3890.7 1868.2 677.5 1705.3 728.3 1509.9 3978.9 608.1 3400.8 15907.5 1555.9 
11:15:23     1753.1 3891.2 1848.4 679.5 1705.3 740.9 1506.6 3978.6 620.2 3403.3 15905.5 1552.3 
11:15:25     1751.2 3889.3 1849.1 676.8 1706.0 725.8 1514.5 3978.1 617.1 3402.8 15906.1 1552.2 
11:15:27     1735.5 3889.1 1852.5 678.3 1705.6 729.6 1507.8 3979.3 612.5 3401.5 15909.5 1556.8 
11:15:29     1740.9 3890.3 1838.5 685.7 1705.6 728.0 1507.5 3979.1 621.3 3386.6 15907.0 1547.7 
11:15:31     1748.0 3891.3 1854.6 680.2 1706.1 733.5 1500.3 3977.9 612.1 3404.8 15907.8 1542.9 
11:15:33     1749.1 3892.2 1838.5 681.3 1706.2 722.9 1505.3 3978.2 627.8 3404.7 15906.0 1559.1 
11:15:35     1733.6 3890.9 1842.5 683.8 1705.6 728.7 1507.7 3978.5 630.1 3395.9 15905.2 1565.1 
11:15:37     1740.2 3889.8 1854.7 670.4 1705.4 717.6 1497.9 3977.7 613.3 3393.0 15904.3 1556.8 
11:15:39     1743.2 3889.7 1849.5 684.4 1706.4 736.6 1501.1 3977.9 621.7 3404.7 15904.4 1548.9 
11:15:41     1735.2 3891.2 1832.6 684.7 1705.5 734.8 1505.2 3977.4 618.6 3394.4 15907.1 1545.0 
11:15:43     1739.0 3890.2 1841.1 681.8 1704.6 724.8 1503.5 3977.9 621.1 3397.5 15904.2 1548.4 
11:15:45     1741.3 3888.4 1842.8 670.8 1704.3 705.3 1498.3 3977.4 617.5 3394.2 15906.0 1538.0 
11:15:47     1724.4 3893.1 1843.9 672.8 1703.9 728.5 1503.7 3977.7 627.6 3403.2 15902.7 1556.4 
11:15:49     1740.6 3889.0 1825.6 680.1 1704.7 719.5 1509.2 3977.5 620.6 3401.7 15904.0 1554.3 
11:15:51     1737.9 3890.3 1826.4 677.0 1703.4 724.1 1509.5 3976.8 615.6 3401.6 15902.3 1554.9 
11:15:53     1741.8 3888.9 1846.5 678.1 1704.9 726.8 1500.7 3977.2 632.5 3398.2 15903.9 1538.3 
11:15:55     1731.0 3889.0 1837.1 683.3 1705.0 716.6 1506.4 3976.7 617.1 3399.3 15905.0 1552.7 
11:15:57     1743.4 3887.5 1841.8 677.4 1703.7 726.7 1500.7 3976.3 620.2 3404.3 15904.5 1558.3 
11:15:59     1733.6 3890.1 1828.5 674.8 1706.3 734.2 1510.6 3977.2 629.1 3401.7 15903.5 1553.8 
11:16:01     1734.8 3890.3 1844.1 678.9 1704.8 722.0 1509.2 3977.1 636.3 3400.2 15902.2 1554.2 
11:16:03     1739.8 3890.9 1835.7 686.0 1705.3 718.6 1502.3 3977.1 629.3 3398.3 15903.0 1559.5 
11:16:05     1744.6 3889.4 1841.3 672.4 1705.2 732.6 1504.0 3978.1 619.4 3399.5 15905.3 1553.7 
11:16:07     1741.3 3889.4 1835.2 676.2 1705.1 736.6 1498.8 3978.4 619.8 3394.9 15905.2 1554.8 
11:16:09     1734.8 3890.7 1839.6 685.8 1705.2 728.3 1500.5 3978.0 615.6 3397.6 15905.0 1545.4 
11:16:11     1734.3 3891.9 1827.6 673.8 1705.6 735.8 1506.3 3976.9 610.1 3397.0 15904.3 1549.1 
11:16:13     1736.6 3890.6 1832.1 685.0 1706.3 727.8 1497.4 3978.5 617.2 3406.4 15906.8 1546.9 
11:16:15     1739.2 3891.5 1834.2 679.9 1706.8 726.0 1508.6 3978.4 621.3 3399.3 15905.4 1546.1 
11:16:17     1733.4 3893.4 1837.6 678.6 1707.2 729.1 1495.4 3978.4 630.5 3404.2 15905.8 1556.4 
11:16:19     1732.6 3893.4 1830.6 677.9 1707.1 731.7 1501.7 3979.0 623.4 3406.3 15904.8 1553.3 
11:16:21     1734.9 3892.9 1839.0 685.7 1706.8 726.3 1502.3 3978.3 643.8 3417.3 15905.4 1552.1 
11:16:23     1731.9 3893.1 1844.3 681.1 1707.3 730.3 1505.5 3978.8 610.9 3405.3 15905.6 1544.1 
11:16:25     1731.1 3892.8 1838.6 684.1 1708.3 724.6 1508.7 3980.0 623.7 3401.1 15905.5 1545.5 
11:16:27     1726.2 3894.7 1837.8 676.4 1707.8 726.1 1512.1 3977.7 621.1 3401.8 15904.3 1539.0 
11:16:29     1735.3 3895.9 1839.3 672.1 1708.0 722.0 1503.1 3977.7 629.7 3395.5 15903.7 1544.8 
11:16:31     1737.7 3894.4 1836.0 670.0 1708.3 712.8 1516.5 3979.4 629.0 3398.0 15905.9 1553.8 
11:16:33     1730.3 3895.9 1848.8 686.6 1708.4 718.0 1498.0 3977.8 627.3 3401.8 15904.7 1546.3 
11:16:35     1736.2 3895.2 1839.2 676.9 1709.5 709.7 1504.7 3978.7 611.8 3395.7 15906.3 1550.7 
11:16:37     1731.5 3898.6 1829.9 672.1 1710.6 723.5 1500.3 3978.0 623.7 3410.9 15905.9 1550.7 
11:16:39     1728.8 3897.7 1817.3 680.0 1710.2 722.9 1505.9 3978.6 620.0 3402.1 15905.9 1552.7 
11:16:41     1733.3 3896.6 1831.5 680.0 1711.6 721.5 1497.2 3978.3 616.3 3403.8 15905.4 1544.7 
11:16:43     1738.1 3896.6 1830.0 675.1 1709.9 729.3 1514.7 3978.6 620.6 3411.3 15907.9 1541.4 
11:16:45     1729.0 3898.2 1838.8 686.0 1710.4 726.0 1496.5 3978.6 613.1 3405.9 15905.1 1542.2 
11:16:47     1731.0 3899.1 1835.1 678.5 1711.0 722.0 1508.1 3978.6 615.5 3399.8 15904.7 1564.3 
11:16:49     1728.3 3897.3 1833.4 678.9 1711.4 733.9 1501.9 3977.7 621.9 3409.3 15908.2 1543.8 
11:16:51     1740.0 3898.8 1844.2 682.3 1711.3 730.5 1503.8 3978.8 621.4 3401.9 15907.8 1543.7 
11:16:53     1734.8 3901.1 1831.8 678.0 1710.9 719.7 1513.8 3978.8 617.4 3391.6 15908.2 1534.1 
11:16:55     1732.9 3900.7 1846.3 675.3 1711.1 717.5 1504.6 3979.4 621.0 3400.3 15907.9 1552.8 
11:16:57     1734.2 3901.2 1833.1 688.5 1712.8 726.6 1495.4 3979.3 617.2 3410.0 15907.9 1564.6 
11:16:59     1733.8 3901.9 1848.2 672.1 1712.3 730.0 1511.5 3980.1 622.5 3393.4 15906.6 1535.3 
11:17:01     1731.3 3901.6 1839.0 684.1 1713.1 718.6 1499.1 3979.5 625.8 3407.1 15907.8 1533.9 
11:17:03     1732.3 3901.9 1828.1 684.5 1712.7 725.6 1504.7 3978.6 618.5 3404.7 15906.9 1561.7 
11:17:05     1734.9 3902.9 1835.2 679.5 1712.7 746.9 1505.8 3979.3 630.4 3401.9 15905.9 1547.0 
11:17:07     1727.3 3901.7 1845.9 674.4 1713.3 721.0 1510.1 3979.3 608.5 3399.5 15906.5 1548.3 
11:17:09     1732.7 3902.7 1845.3 672.6 1713.3 726.6 1497.6 3978.8 616.8 3402.2 15907.3 1549.5 
11:17:11     1732.9 3903.3 1821.7 680.6 1712.3 731.9 1503.7 3978.8 625.4 3397.2 15906.5 1550.7 
11:17:13     1724.5 3903.2 1825.3 679.6 1712.6 717.7 1507.0 3978.0 623.5 3399.3 15905.2 1548.8 
11:17:15     1715.2 3905.3 1810.0 681.8 1713.8 738.3 1504.8 3978.9 622.1 3401.2 15905.8 1551.0 
11:17:17     1743.0 3903.3 1833.7 672.9 1713.3 714.0 1512.9 3978.3 614.6 3408.6 15904.4 1543.1 
11:17:20     1719.5 3903.3 1823.3 674.2 1712.8 732.0 1492.5 3976.3 607.3 3403.3 15906.0 1534.9 
11:17:21     1728.5 3903.5 1827.3 685.9 1714.3 721.1 1484.7 3977.3 617.2 3404.1 15904.1 1533.6 
11:17:23     1727.0 3904.8 1815.2 683.0 1714.1 724.5 1507.0 3978.1 622.8 3393.4 15904.7 1547.9 
11:17:25     1734.9 3905.5 1809.6 684.0 1714.6 720.2 1505.8 3977.0 626.6 3402.3 15903.9 1545.0 
11:17:27     1732.8 3906.8 1832.3 691.5 1713.8 721.1 1509.2 3978.8 617.5 3404.0 15905.6 1562.8 
11:17:29     1734.5 3904.5 1828.8 674.0 1714.7 726.0 1497.2 3978.8 609.5 3394.1 15905.5 1553.2 
11:17:31     1732.4 3905.0 1826.1 679.7 1713.8 713.9 1501.5 3979.1 621.2 3391.8 15906.9 1540.0 
11:17:33     1731.9 3905.4 1837.3 677.8 1714.9 727.6 1507.4 3977.0 631.5 3400.6 15905.1 1547.4 
11:17:35     1736.1 3906.0 1827.7 667.1 1714.0 716.0 1509.4 3979.0 617.6 3402.6 15906.3 1553.8 
11:17:37     1737.2 3905.6 1834.2 683.8 1715.3 731.3 1498.4 3978.9 622.9 3416.3 15905.0 1558.4 
11:17:39     1739.3 3904.9 1832.2 682.5 1714.3 727.4 1499.3 3980.2 621.9 3401.4 15907.5 1547.7 
11:17:41     1727.2 3905.7 1842.8 682.3 1714.7 724.5 1501.2 3979.6 618.1 3398.2 15906.0 1551.7 
11:17:43     1728.5 3905.0 1831.8 684.5 1713.8 730.1 1510.1 3978.8 627.6 3395.3 15906.8 1553.0 
11:17:45     1740.0 3905.8 1827.5 675.8 1713.3 728.6 1511.1 3979.7 627.0 3392.6 15905.3 1543.9 
11:17:47     1733.5 3904.2 1839.1 682.1 1714.2 719.5 1502.6 3980.8 618.5 3407.1 15907.4 1542.7 
11:17:49     1737.6 3903.7 1828.8 675.6 1713.9 729.5 1505.7 3979.3 621.9 3403.3 15907.1 1547.5 
11:17:51     1731.6 3905.7 1842.7 670.2 1715.3 720.4 1501.5 3979.3 622.6 3398.7 15905.7 1538.9 
11:17:53     1727.2 3907.0 1837.1 670.6 1715.2 736.4 1501.5 3979.4 613.2 3404.3 15905.0 1548.3 
11:17:55     1729.7 3905.4 1826.6 682.4 1714.9 720.8 1495.7 3978.3 620.9 3406.2 15906.2 1546.4 
11:17:57     1732.0 3905.4 1834.3 683.3 1713.6 720.7 1513.6 3979.4 615.5 3407.0 15907.3 1545.8 
11:17:59     1730.3 3904.8 1838.3 682.5 1715.5 719.5 1489.9 3978.9 603.7 3406.9 15907.9 1547.1 
11:18:01     1723.0 3907.2 1838.0 680.1 1714.6 728.3 1500.8 3979.1 613.8 3393.2 15906.5 1528.6 
11:18:03     1728.9 3905.8 1828.7 678.4 1715.6 727.0 1504.8 3978.2 620.3 3398.9 15906.8 1550.7 
11:18:05     1730.0 3905.9 1838.2 678.8 1715.3 716.2 1494.7 3977.6 617.3 3396.8 15906.0 1542.6 
11:18:07     1725.8 3906.1 1829.0 674.5 1714.8 728.1 1504.8 3978.1 622.0 3403.7 15908.5 1549.0 
11:18:09     1739.4 3906.8 1843.8 672.6 1716.2 726.2 1497.5 3978.5 616.6 3400.2 15905.7 1556.1 
11:18:11     1733.2 3907.8 1817.3 683.8 1715.9 732.3 1499.2 3978.9 610.1 3397.4 15906.5 1555.0 
11:18:13     1729.7 3910.2 1825.1 678.2 1716.5 724.3 1502.2 3978.9 628.7 3394.0 15908.5 1540.3 
11:18:15     1737.4 3908.3 1830.2 677.0 1716.7 717.2 1498.7 3978.8 626.0 3412.8 15906.0 1545.2 
11:18:17     1725.4 3909.3 1832.1 685.6 1717.1 723.5 1501.2 3979.4 621.3 3400.8 15907.2 1554.2 
11:18:19     1731.8 3909.6 1834.8 684.9 1717.5 731.5 1507.8 3978.9 621.2 3406.1 15908.0 1553.8 
11:18:21     1725.6 3910.0 1829.3 671.9 1717.9 719.0 1505.4 3979.6 624.7 3407.2 15907.4 1554.3 
11:18:23     1733.4 3912.4 1842.9 680.0 1718.0 735.7 1515.7 3981.0 611.4 3406.7 15908.8 1553.4 
11:18:25     1727.3 3910.3 1828.9 672.8 1717.7 720.0 1502.6 3981.8 614.4 3390.0 15909.0 1546.8 
11:18:27     1732.2 3911.4 1825.9 685.1 1718.2 725.9 1504.1 3980.3 616.9 3405.0 15909.3 1564.1 
11:18:29     1729.8 3911.9 1824.2 682.8 1718.8 732.1 1507.8 3981.3 629.7 3400.2 15907.5 1553.2 
11:18:31     1730.0 3913.7 1826.0 684.4 1718.0 727.5 1501.4 3980.1 622.2 3397.4 15908.4 1540.6 
11:18:33     1731.0 3913.2 1830.1 676.4 1719.2 721.8 1496.4 3980.1 608.9 3397.4 15908.3 1555.0 
11:18:35     1722.3 3913.6 1826.7 669.5 1719.0 712.8 1509.3 3980.5 621.0 3404.3 15909.4 1553.8 
11:18:37     1729.1 3914.1 1820.8 679.2 1720.4 730.9 1507.1 3979.5 622.1 3412.1 15908.4 1570.6 
11:18:39     1718.5 3913.2 1816.0 685.6 1720.4 732.9 1493.8 3979.9 619.6 3400.9 15906.7 1549.3 
11:18:41     1724.2 3913.6 1832.7 690.5 1718.8 725.0 1500.7 3978.6 616.3 3398.7 15907.4 1546.8 
11:18:43     1723.8 3912.2 1814.5 674.6 1718.4 719.3 1515.6 3980.8 628.5 3384.1 15907.2 1545.3 
11:18:45     1711.7 3912.4 1814.5 673.1 1718.6 724.6 1503.1 3979.6 612.8 3395.7 15906.0 1544.3 
11:18:47     1714.3 3915.2 1822.3 671.6 1718.8 717.7 1501.3 3978.0 617.6 3393.7 15906.0 1536.7 
11:18:49     1717.9 3914.6 1826.1 674.2 1719.8 724.5 1505.1 3979.2 615.3 3407.8 15905.1 1539.4 
11:18:51     1723.3 3913.3 1829.2 677.7 1719.8 736.8 1507.0 3979.7 624.5 3400.9 15906.0 1541.9 
11:18:53     1724.5 3913.7 1825.4 687.6 1720.4 725.6 1511.0 3980.4 607.8 3399.3 15908.1 1550.8 
11:18:55     1729.5 3916.3 1820.1 682.3 1720.2 727.3 1497.4 3980.0 609.3 3398.8 15906.4 1553.2 
11:18:57     1728.0 3915.6 1832.3 692.0 1720.8 725.7 1500.7 3979.2 624.3 3404.9 15907.2 1548.9 
11:18:59     1721.8 3915.8 1818.7 683.5 1720.6 721.1 1496.5 3979.7 621.5 3398.1 15908.5 1559.9 
11:19:01     1721.4 3915.6 1824.1 673.3 1720.5 717.3 1508.9 3980.4 625.7 3409.2 15908.2 1547.8 
11:19:03     1727.8 3915.5 1814.8 692.8 1720.3 723.6 1503.8 3980.7 626.3 3401.6 15907.7 1547.0 
11:19:05     1718.5 3917.4 1812.3 682.2 1720.4 721.6 1500.1 3978.8 619.9 3392.8 15907.2 1547.8 
11:19:07     1728.8 3919.7 1828.7 676.0 1720.1 728.9 1495.8 3980.3 611.3 3400.3 15907.1 1548.4 
11:19:10     1732.9 3916.3 1835.8 680.9 1720.8 734.3 1503.2 3981.3 619.9 3410.8 15907.7 1547.8 
11:19:11     1724.4 3915.6 1814.6 671.1 1720.0 727.0 1493.9 3980.8 617.4 3405.6 15908.4 1539.9 
11:19:13     1722.1 3915.4 1824.7 674.3 1720.8 727.6 1495.8 3982.0 618.7 3404.2 15907.5 1556.3 
11:19:15     1727.0 3916.6 1824.6 683.3 1721.4 726.9 1502.0 3982.2 630.8 3395.1 15907.6 1555.3 
11:19:17     1731.8 3917.2 1829.3 676.3 1721.1 721.9 1493.2 3982.1 612.4 3398.4 15907.0 1548.3 
11:19:19     1731.3 3918.9 1819.9 677.4 1722.3 727.8 1495.2 3980.0 622.8 3405.3 15908.3 1549.4 
11:19:21     1724.6 3916.3 1823.2 678.5 1721.9 735.6 1506.5 3981.2 614.9 3400.9 15909.0 1549.4 
11:19:23     1728.9 3919.3 1830.6 678.0 1721.2 728.1 1503.9 3982.5 620.1 3391.0 15910.0 1554.2 
11:19:25     1725.0 3918.4 1817.8 677.5 1722.2 724.6 1512.3 3981.3 619.4 3406.7 15908.1 1551.0 
11:19:27     1722.8 3919.0 1824.3 677.7 1722.0 709.8 1508.7 3981.1 620.8 3399.4 15907.1 1544.3 
11:19:29     1731.6 3918.2 1825.1 684.4 1722.3 722.6 1500.8 3981.5 615.0 3393.0 15910.8 1541.5 
11:19:31     1730.7 3918.3 1821.8 673.3 1722.2 710.3 1500.4 3981.5 624.3 3396.2 15910.0 1547.1 
11:19:33     1720.6 3918.1 1832.6 675.7 1721.3 723.1 1500.0 3982.8 616.2 3401.0 15907.9 1546.8 
11:19:35     1718.3 3919.1 1825.3 680.3 1721.8 716.0 1499.6 3981.6 620.0 3404.2 15907.5 1547.6 
11:19:37     1722.1 3920.8 1813.2 682.5 1723.3 720.7 1495.1 3979.8 633.4 3392.1 15906.5 1560.6 
11:19:39     1728.1 3918.8 1810.4 674.5 1722.6 723.8 1501.6 3980.6 621.5 3408.1 15907.3 1551.2 
11:19:41     1733.0 3918.9 1825.8 691.8 1723.1 728.2 1505.1 3981.7 613.5 3400.8 15908.7 1537.4 
11:19:43     1724.3 3919.5 1819.8 683.3 1721.8 716.8 1499.5 3981.5 612.7 3402.9 15909.0 1551.5 
11:19:45     1722.0 3920.0 1819.2 682.8 1722.0 719.2 1508.5 3981.7 618.0 3401.4 15908.8 1550.3 
11:19:47     1726.2 3919.9 1825.6 674.7 1722.8 715.6 1508.8 3981.3 620.0 3397.3 15909.7 1536.0 
11:19:49     1721.5 3919.3 1818.8 674.1 1723.0 710.1 1511.6 3980.7 609.9 3403.6 15910.3 1547.0 
11:19:51     1727.5 3917.9 1822.6 678.1 1721.9 720.2 1510.2 3982.1 622.5 3398.3 15908.5 1553.5 
11:19:53     1717.7 3919.3 1823.1 688.1 1722.1 717.3 1500.1 3981.2 613.6 3411.0 15908.9 1548.8 
11:19:55     1729.9 3918.7 1827.8 668.9 1723.0 718.6 1503.5 3979.7 618.7 3397.6 15910.0 1546.7 
11:19:57     1726.9 3918.8 1818.3 669.9 1722.3 732.4 1506.2 3980.6 612.1 3401.4 15910.2 1548.1 
11:19:59     1724.8 3917.6 1819.7 685.0 1722.6 725.7 1498.6 3981.3 617.8 3394.9 15909.4 1546.6 
11:20:01     1726.4 3919.2 1827.7 671.6 1722.5 721.1 1502.4 3980.4 618.4 3395.8 15909.5 1555.2 
11:20:03     1716.1 3918.6 1826.6 678.6 1722.1 722.5 1499.2 3981.8 622.0 3398.1 15909.3 1548.7 
11:20:05     1721.6 3919.1 1824.8 681.6 1721.9 717.6 1510.5 3981.6 632.4 3402.7 15908.4 1542.3 
